"Codigo","TituloConta","DataLancamento","CodigoEvento","Valor"
"0101010100","Caixa","2020-07-07","40.0.0001","-9823.0000"
"0101010100","Caixa","2019-08-28","40.0.0001","-3932.0000"
"0101010100","Caixa","2019-07-29","40.0.0001","-19676.0000"
"0101010100","Caixa","2019-03-26","40.0.0001","-30680.0000"
"0101010100","Caixa","2019-06-18","40.0.0001","-11850.0000"
"0101010100","Caixa","2019-02-14","40.0.0001","-10411.0000"
"0101010100","Caixa","2021-06-28","40.0.0001","-33913.0000"
"0101010100","Caixa","2021-07-02","40.0.0001","-109606.0000"
"0101010100","Caixa","2022-05-05","40.0.0001","-37099.0000"
"0101010100","Caixa","2022-07-08","40.0.0001","-73491.9100"
"0101010100","Caixa","2022-09-09","40.0.0001","-5421.0000"
"0101010100","Caixa","2023-05-28","40.0.0001","-30178.3200"
"0101010100","Caixa","2023-09-21","40.0.0001","-122273.6700"
"0101010100","Caixa","2023-08-04","40.0.0001","-16292.0000"
"0101010100","Caixa","2024-05-13","40.0.0001","-132937.6800"
"0101010100","Caixa","2024-09-12","40.0.0001","-55574.1300"
"0101010100","Caixa","2024-08-26","40.0.0001","-12401.0300"
"0101010100","Caixa","2024-12-26","40.0.0001","-3476.0000"
"0101010100","Caixa","2025-02-10","40.0.0001","-23099.7900"
"0101010100","Caixa","2025-05-07","40.0.0001","-74000.0000"
"0101010201","Banco Um","2019-01-01","40.0.0002","-799488.3600"
"0101010201","Banco Um","2020-11-06","40.0.0004","-0.0600"
"0101010201","Banco Um","2020-11-17","40.0.0004","-0.1300"
"0101010201","Banco Um","2020-11-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-11-19","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-11-25","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-11-30","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-12-01","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-12-21","40.0.0004","-0.0400"
"0101010201","Banco Um","2020-12-24","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-12-23","40.0.0004","-0.0700"
"0101010201","Banco Um","2020-12-22","40.0.0004","-0.0700"
"0101010201","Banco Um","2020-12-28","40.0.0004","-0.2300"
"0101010201","Banco Um","2020-12-14","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-01-07","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-01-21","40.0.0004","-0.1100"
"0101010201","Banco Um","2021-01-27","40.0.0004","-0.6300"
"0101010201","Banco Um","2021-02-02","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-05-15","40.0.0004","-0.5100"
"0101010201","Banco Um","2019-05-27","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-06-03","40.0.0004","-0.3600"
"0101010201","Banco Um","2019-06-07","40.0.0004","-0.5200"
"0101010201","Banco Um","2019-06-11","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-07-10","40.0.0004","-1.0100"
"0101010201","Banco Um","2020-07-22","40.0.0004","-0.0400"
"0101010201","Banco Um","2020-08-03","40.0.0004","-0.0400"
"0101010201","Banco Um","2020-08-11","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-08-31","40.0.0004","-1.1600"
"0101010201","Banco Um","2020-09-03","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-09-18","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-09-28","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-10-02","40.0.0004","-0.2100"
"0101010201","Banco Um","2020-09-29","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-06-19","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-07-02","40.0.0004","-0.1600"
"0101010201","Banco Um","2020-07-06","40.0.0004","-0.4300"
"0101010201","Banco Um","2020-07-10","40.0.0004","-4.2500"
"0101010201","Banco Um","2020-10-23","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-10-22","40.0.0004","-0.1800"
"0101010201","Banco Um","2020-10-16","40.0.0004","-0.4000"
"0101010201","Banco Um","2020-10-29","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-01-09","40.0.0004","-0.0700"
"0101010201","Banco Um","2020-01-31","40.0.0004","-0.1800"
"0101010201","Banco Um","2020-02-03","40.0.0004","-0.2200"
"0101010201","Banco Um","2020-01-29","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-02-10","40.0.0004","-0.0400"
"0101010201","Banco Um","2020-02-10","40.0.0004","-0.0500"
"0101010201","Banco Um","2020-02-18","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-02-19","40.0.0004","-0.0300"
"0101010201","Banco Um","2020-02-26","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-02-28","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-03-02","40.0.0004","-0.0700"
"0101010201","Banco Um","2020-10-08","40.0.0004","-0.1300"
"0101010201","Banco Um","2020-06-15","40.0.0004","-0.0700"
"0101010201","Banco Um","2020-05-18","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-06-01","40.0.0004","-0.0800"
"0101010201","Banco Um","2020-04-03","40.0.0004","-0.1200"
"0101010201","Banco Um","2020-04-16","40.0.0004","-0.2100"
"0101010201","Banco Um","2020-04-30","40.0.0004","-0.0400"
"0101010201","Banco Um","2020-05-06","40.0.0004","-0.1300"
"0101010201","Banco Um","2020-05-12","40.0.0004","-0.1200"
"0101010201","Banco Um","2020-03-26","40.0.0004","-0.0900"
"0101010201","Banco Um","2020-03-19","40.0.0004","-0.4100"
"0101010201","Banco Um","2020-03-30","40.0.0004","-0.0100"
"0101010201","Banco Um","2020-03-31","40.0.0004","-0.0200"
"0101010201","Banco Um","2020-01-02","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-07-30","40.0.0004","-0.6700"
"0101010201","Banco Um","2019-08-01","40.0.0004","-0.0300"
"0101010201","Banco Um","2019-08-12","40.0.0004","-0.1400"
"0101010201","Banco Um","2019-08-19","40.0.0004","-0.0400"
"0101010201","Banco Um","2019-08-22","40.0.0004","-0.5200"
"0101010201","Banco Um","2019-08-23","40.0.0004","-0.3500"
"0101010201","Banco Um","2019-08-26","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-08-29","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-09-03","40.0.0004","-0.0300"
"0101010201","Banco Um","2019-08-30","40.0.0004","-0.1600"
"0101010201","Banco Um","2019-09-06","40.0.0004","-0.0200"
"0101010201","Banco Um","2019-09-17","40.0.0004","-0.1300"
"0101010201","Banco Um","2019-09-23","40.0.0004","-0.0300"
"0101010201","Banco Um","2019-06-19","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-06-21","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-06-24","40.0.0004","-0.2200"
"0101010201","Banco Um","2019-06-25","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-07-02","40.0.0004","-0.0900"
"0101010201","Banco Um","2019-07-15","40.0.0004","-0.1000"
"0101010201","Banco Um","2019-09-30","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-10-02","40.0.0004","-0.2500"
"0101010201","Banco Um","2019-10-03","40.0.0004","-0.0800"
"0101010201","Banco Um","2019-09-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-10-10","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-10-15","40.0.0004","-0.0900"
"0101010201","Banco Um","2019-10-18","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-10-21","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-10-24","40.0.0004","-0.0800"
"0101010201","Banco Um","2019-11-06","40.0.0004","-0.2100"
"0101010201","Banco Um","2019-11-11","40.0.0004","-0.0300"
"0101010201","Banco Um","2019-11-11","40.0.0004","-0.0600"
"0101010201","Banco Um","2019-11-26","40.0.0004","-0.0800"
"0101010201","Banco Um","2019-11-29","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-12-03","40.0.0004","-0.1000"
"0101010201","Banco Um","2019-12-02","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-12-10","40.0.0004","-0.0700"
"0101010201","Banco Um","2019-12-20","40.0.0004","-0.0400"
"0101010201","Banco Um","2019-12-23","40.0.0004","-0.0200"
"0101010201","Banco Um","2019-12-26","40.0.0004","-0.0600"
"0101010201","Banco Um","2019-12-30","40.0.0004","-0.1300"
"0101010201","Banco Um","2020-01-15","40.0.0004","-0.1400"
"0101010201","Banco Um","2019-03-28","40.0.0004","-0.0900"
"0101010201","Banco Um","2019-04-01","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-04-16","40.0.0004","-0.3200"
"0101010201","Banco Um","2019-04-24","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-04-30","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-05-02","40.0.0004","-0.0700"
"0101010201","Banco Um","2019-05-03","40.0.0004","-0.1800"
"0101010201","Banco Um","2019-01-03","40.0.0004","-0.2600"
"0101010201","Banco Um","2019-01-14","40.0.0004","-0.0300"
"0101010201","Banco Um","2019-01-17","40.0.0004","-0.3500"
"0101010201","Banco Um","2019-01-18","40.0.0004","-0.0700"
"0101010201","Banco Um","2019-01-28","40.0.0004","-0.1300"
"0101010201","Banco Um","2019-01-30","40.0.0004","-0.2500"
"0101010201","Banco Um","2019-02-05","40.0.0004","-0.4900"
"0101010201","Banco Um","2019-02-07","40.0.0004","-0.0500"
"0101010201","Banco Um","2019-02-13","40.0.0004","-0.6700"
"0101010201","Banco Um","2019-02-18","40.0.0004","-0.1100"
"0101010201","Banco Um","2019-02-19","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-02-25","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-03-01","40.0.0004","-0.6800"
"0101010201","Banco Um","2019-02-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2019-03-13","40.0.0004","-0.1200"
"0101010201","Banco Um","2019-03-22","40.0.0004","-0.3000"
"0101010201","Banco Um","2021-02-08","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-02-18","40.0.0004","-0.1600"
"0101010201","Banco Um","2021-02-24","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-03-03","40.0.0004","-0.0400"
"0101010201","Banco Um","2021-03-02","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-03-15","40.0.0004","-0.2000"
"0101010201","Banco Um","2021-03-25","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-03-26","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-04-09","40.0.0004","-0.0900"
"0101010201","Banco Um","2021-04-12","40.0.0004","-0.2100"
"0101010201","Banco Um","2021-04-22","40.0.0004","-0.4500"
"0101010201","Banco Um","2021-04-20","40.0.0004","-0.1200"
"0101010201","Banco Um","2021-05-03","40.0.0004","-0.0800"
"0101010201","Banco Um","2021-04-29","40.0.0004","-0.0300"
"0101010201","Banco Um","2021-05-13","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-05-14","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-05-17","40.0.0004","-0.0700"
"0101010201","Banco Um","2021-05-19","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-05-21","40.0.0004","-0.9500"
"0101010201","Banco Um","2021-06-02","40.0.0004","-0.2000"
"0101010201","Banco Um","2021-06-14","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-06-22","40.0.0004","-1.7300"
"0101010201","Banco Um","2021-06-30","40.0.0004","-0.2300"
"0101010201","Banco Um","2021-07-02","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-07-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-07-16","40.0.0004","-0.3800"
"0101010201","Banco Um","2021-07-19","40.0.0004","-0.0400"
"0101010201","Banco Um","2021-07-20","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-07-26","40.0.0004","-0.0400"
"0101010201","Banco Um","2021-08-02","40.0.0004","-0.1400"
"0101010201","Banco Um","2021-12-30","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-08-09","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-08-13","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-08-16","40.0.0004","-0.1000"
"0101010201","Banco Um","2021-08-19","40.0.0004","-0.5300"
"0101010201","Banco Um","2021-09-02","40.0.0004","-0.5900"
"0101010201","Banco Um","2021-09-01","40.0.0004","-0.1500"
"0101010201","Banco Um","2021-08-31","40.0.0004","-0.0800"
"0101010201","Banco Um","2021-09-15","40.0.0004","-658.1100"
"0101010201","Banco Um","2021-09-13","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-09-09","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-09-16","40.0.0004","-0.1800"
"0101010201","Banco Um","2021-09-20","40.0.0004","-0.0400"
"0101010201","Banco Um","2021-09-27","40.0.0004","-0.9800"
"0101010201","Banco Um","2021-09-29","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-10-01","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-10-04","40.0.0004","-0.3000"
"0101010201","Banco Um","2021-10-08","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-10-20","40.0.0004","-0.0200"
"0101010201","Banco Um","2021-10-22","40.0.0004","-0.1200"
"0101010201","Banco Um","2021-10-25","40.0.0004","-0.1200"
"0101010201","Banco Um","2021-10-26","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-10-27","40.0.0004","-1.2700"
"0101010201","Banco Um","2021-11-03","40.0.0004","-0.5400"
"0101010201","Banco Um","2021-11-08","40.0.0004","-0.0900"
"0101010201","Banco Um","2021-11-19","40.0.0004","-1.0500"
"0101010201","Banco Um","2021-11-23","40.0.0004","-0.0800"
"0101010201","Banco Um","2021-11-24","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-11-26","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-11-30","40.0.0004","-0.1200"
"0101010201","Banco Um","2021-12-07","40.0.0004","-0.0500"
"0101010201","Banco Um","2021-12-08","40.0.0004","-0.1500"
"0101010201","Banco Um","2021-12-09","40.0.0004","-0.0500"
"0101010201","Banco Um","2021-12-13","40.0.0004","-0.0500"
"0101010201","Banco Um","2021-12-17","40.0.0004","-0.9000"
"0101010201","Banco Um","2021-12-22","40.0.0004","-2.9800"
"0101010201","Banco Um","2021-12-23","40.0.0004","-0.0100"
"0101010201","Banco Um","2021-12-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-01-31","40.0.0004","-4.6800"
"0101010201","Banco Um","2022-01-27","40.0.0004","-0.1600"
"0101010201","Banco Um","2022-01-26","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-02-01","40.0.0004","-0.2200"
"0101010201","Banco Um","2022-02-02","40.0.0004","-0.0300"
"0101010201","Banco Um","2022-02-09","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-02-14","40.0.0004","-0.5500"
"0101010201","Banco Um","2022-02-18","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-02-21","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-03-14","40.0.0004","-0.1100"
"0101010201","Banco Um","2022-03-09","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-03-08","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-03-03","40.0.0004","-0.1800"
"0101010201","Banco Um","2022-03-02","40.0.0004","-0.1700"
"0101010201","Banco Um","2022-03-18","40.0.0004","-0.0400"
"0101010201","Banco Um","2022-03-21","40.0.0004","-0.1100"
"0101010201","Banco Um","2022-03-23","40.0.0004","-3.1000"
"0101010201","Banco Um","2022-03-30","40.0.0004","-0.0400"
"0101010201","Banco Um","2022-04-01","40.0.0004","-0.1700"
"0101010201","Banco Um","2022-04-06","40.0.0004","-0.1900"
"0101010201","Banco Um","2022-04-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-04-20","40.0.0004","-2.2300"
"0101010201","Banco Um","2022-04-25","40.0.0004","-0.1000"
"0101010201","Banco Um","2022-05-02","40.0.0004","-0.1000"
"0101010201","Banco Um","2022-04-28","40.0.0004","-0.1900"
"0101010201","Banco Um","2022-04-27","40.0.0004","-0.0300"
"0101010201","Banco Um","2022-05-06","40.0.0004","-0.1900"
"0101010201","Banco Um","2022-05-20","40.0.0004","-0.0400"
"0101010201","Banco Um","2022-05-24","40.0.0004","-0.2000"
"0101010201","Banco Um","2022-05-26","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-05-31","40.0.0004","-22.0200"
"0101010201","Banco Um","2022-06-02","40.0.0004","-1.6100"
"0101010201","Banco Um","2022-06-07","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-06-09","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-06-20","40.0.0004","-0.7300"
"0101010201","Banco Um","2022-06-14","40.0.0004","-0.0600"
"0101010201","Banco Um","2022-07-04","40.0.0004","-0.4400"
"0101010201","Banco Um","2022-07-13","40.0.0004","-0.0300"
"0101010201","Banco Um","2022-07-20","40.0.0004","-7.1200"
"0101010201","Banco Um","2022-07-29","40.0.0004","-0.0500"
"0101010201","Banco Um","2022-08-01","40.0.0004","-0.0600"
"0101010201","Banco Um","2022-08-08","40.0.0004","-0.1600"
"0101010201","Banco Um","2022-08-04","40.0.0004","-0.2300"
"0101010201","Banco Um","2022-08-09","40.0.0004","-0.0300"
"0101010201","Banco Um","2022-08-17","40.0.0004","-11.2300"
"0101010201","Banco Um","2022-08-22","40.0.0004","-0.1800"
"0101010201","Banco Um","2022-08-25","40.0.0004","-0.0400"
"0101010201","Banco Um","2022-09-01","40.0.0004","-0.4000"
"0101010201","Banco Um","2022-08-29","40.0.0004","-0.3100"
"0101010201","Banco Um","2022-09-06","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-09-13","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-09-26","40.0.0004","-6.5700"
"0101010201","Banco Um","2022-09-29","40.0.0004","-0.0600"
"0101010201","Banco Um","2022-09-30","40.0.0004","-0.0500"
"0101010201","Banco Um","2022-10-07","40.0.0004","-0.0400"
"0101010201","Banco Um","2022-10-13","40.0.0004","-0.0600"
"0101010201","Banco Um","2022-10-17","40.0.0004","-1.9900"
"0101010201","Banco Um","2022-10-19","40.0.0004","-0.1800"
"0101010201","Banco Um","2022-10-20","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-10-24","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-10-25","40.0.0004","-0.0700"
"0101010201","Banco Um","2022-10-26","40.0.0004","-0.2200"
"0101010201","Banco Um","2022-10-28","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-03-01","40.0.0004","-0.1800"
"0101010201","Banco Um","2022-11-03","40.0.0004","-0.1000"
"0101010201","Banco Um","2022-11-08","40.0.0004","-0.0300"
"0101010201","Banco Um","2022-11-09","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-11-14","40.0.0004","-0.2300"
"0101010201","Banco Um","2022-11-18","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-11-28","40.0.0004","-0.4800"
"0101010201","Banco Um","2022-11-29","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-11-30","40.0.0004","-0.1200"
"0101010201","Banco Um","2022-12-02","40.0.0004","-1.3800"
"0101010201","Banco Um","2023-02-27","40.0.0004","-0.0200"
"0101010201","Banco Um","2022-12-07","40.0.0004","-0.0700"
"0101010201","Banco Um","2022-12-08","40.0.0004","-1.2400"
"0101010201","Banco Um","2022-12-21","40.0.0004","-0.0800"
"0101010201","Banco Um","2022-12-26","40.0.0004","-0.0800"
"0101010201","Banco Um","2022-12-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2022-01-20","40.0.0004","-0.0800"
"0101010201","Banco Um","2022-01-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-01-02","40.0.0004","-2.0800"
"0101010201","Banco Um","2023-01-06","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-01-09","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-01-11","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-07-31","40.0.0004","-0.0500"
"0101010201","Banco Um","2023-08-02","40.0.0004","-0.0900"
"0101010201","Banco Um","2023-02-01","40.0.0004","-0.1500"
"0101010201","Banco Um","2023-02-07","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-02-09","40.0.0004","-5.1100"
"0101010201","Banco Um","2023-02-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-02-23","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-02-22","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-03-07","40.0.0004","-0.2300"
"0101010201","Banco Um","2023-03-08","40.0.0004","-0.5500"
"0101010201","Banco Um","2023-03-09","40.0.0004","-1.2200"
"0101010201","Banco Um","2023-03-10","40.0.0004","-0.7800"
"0101010201","Banco Um","2023-03-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-04-03","40.0.0004","-0.4000"
"0101010201","Banco Um","2023-03-14","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-03-16","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-03-20","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-03-24","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-03-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-03-28","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-04-13","40.0.0004","-0.1600"
"0101010201","Banco Um","2023-04-11","40.0.0004","-0.1600"
"0101010201","Banco Um","2023-04-06","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-04-18","40.0.0004","-0.0600"
"0101010201","Banco Um","2023-04-20","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-05-03","40.0.0004","-0.0500"
"0101010201","Banco Um","2023-04-27","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-04-28","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-05-02","40.0.0004","-0.2000"
"0101010201","Banco Um","2023-05-09","40.0.0004","-0.8100"
"0101010201","Banco Um","2023-05-11","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-05-17","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-05-22","40.0.0004","-1.0200"
"0101010201","Banco Um","2023-05-31","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-06-01","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-08-01","40.0.0004","-0.0700"
"0101010201","Banco Um","2023-06-14","40.0.0004","-0.1700"
"0101010201","Banco Um","2023-06-19","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-06-20","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-06-28","40.0.0004","-0.2200"
"0101010201","Banco Um","2023-07-03","40.0.0004","-0.6000"
"0101010201","Banco Um","2023-07-07","40.0.0004","-0.1400"
"0101010201","Banco Um","2023-07-27","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-07-18","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-07-21","40.0.0004","-1.3200"
"0101010201","Banco Um","2023-07-11","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-08-07","40.0.0004","-0.2400"
"0101010201","Banco Um","2023-08-14","40.0.0004","-0.1000"
"0101010201","Banco Um","2023-08-16","40.0.0004","-1.0400"
"0101010201","Banco Um","2023-01-20","40.0.0004","-0.1800"
"0101010201","Banco Um","2023-01-23","40.0.0004","-0.3900"
"0101010201","Banco Um","2023-01-24","40.0.0004","-0.0200"
"0101010201","Banco Um","2023-08-24","40.0.0004","-16.8600"
"0101010201","Banco Um","2023-08-18","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-09-06","40.0.0004","-0.0300"
"0101010201","Banco Um","2023-10-17","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-10-20","40.0.0004","-0.2100"
"0101010201","Banco Um","2023-10-23","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-10-26","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-11-01","40.0.0004","-0.1900"
"0101010201","Banco Um","2023-11-08","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-11-09","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-12-26","40.0.0004","-0.0600"
"0101010201","Banco Um","2023-12-28","40.0.0004","-44.9900"
"0101010201","Banco Um","2023-11-13","40.0.0004","-0.1000"
"0101010201","Banco Um","2023-11-17","40.0.0004","-0.0700"
"0101010201","Banco Um","2023-11-20","40.0.0004","-0.0800"
"0101010201","Banco Um","2023-11-21","40.0.0004","-1.1500"
"0101010201","Banco Um","2023-12-07","40.0.0004","-0.0100"
"0101010201","Banco Um","2023-12-18","40.0.0004","-0.6600"
"0101010201","Banco Um","2024-01-02","40.0.0004","-0.1600"
"0101010201","Banco Um","2024-01-23","40.0.0004","-0.0600"
"0101010201","Banco Um","2024-01-03","40.0.0004","-0.0900"
"0101010201","Banco Um","2024-01-10","40.0.0004","-0.4800"
"0101010201","Banco Um","2024-01-09","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-01-19","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-01-22","40.0.0004","-0.0200"
"0101010201","Banco Um","2024-01-25","40.0.0004","-0.0500"
"0101010201","Banco Um","2024-01-26","40.0.0004","-0.7800"
"0101010201","Banco Um","2024-01-30","40.0.0004","-0.0300"
"0101010201","Banco Um","2024-02-06","40.0.0004","-0.0500"
"0101010201","Banco Um","2023-10-11","40.0.0004","-0.9200"
"0101010201","Banco Um","2023-09-12","40.0.0004","-0.2700"
"0101010201","Banco Um","2023-09-27","40.0.0004","-0.0400"
"0101010201","Banco Um","2023-09-21","40.0.0004","-0.0700"
"0101010201","Banco Um","2023-10-02","40.0.0004","-0.0300"
"0101010201","Banco Um","2024-02-20","40.0.0004","-1.1900"
"0101010201","Banco Um","2024-02-14","40.0.0004","-0.0200"
"0101010201","Banco Um","2024-02-27","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-02-28","40.0.0004","-0.0300"
"0101010201","Banco Um","2024-03-04","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-03-07","40.0.0004","-0.1000"
"0101010201","Banco Um","2024-03-11","40.0.0004","-0.0300"
"0101010201","Banco Um","2024-03-25","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-03-27","40.0.0004","-0.0400"
"0101010201","Banco Um","2024-03-28","40.0.0004","-0.4800"
"0101010201","Banco Um","2024-04-03","40.0.0004","-0.0900"
"0101010201","Banco Um","2024-04-11","40.0.0004","-0.0600"
"0101010201","Banco Um","2024-04-15","40.0.0004","-0.1700"
"0101010201","Banco Um","2024-04-16","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-04-19","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-04-25","40.0.0004","-0.0400"
"0101010201","Banco Um","2024-04-30","40.0.0004","-0.2300"
"0101010201","Banco Um","2024-05-13","40.0.0004","-0.2300"
"0101010201","Banco Um","2024-05-23","40.0.0004","-0.0200"
"0101010201","Banco Um","2024-05-24","40.0.0004","-0.1000"
"0101010201","Banco Um","2024-06-10","40.0.0004","-0.0400"
"0101010201","Banco Um","2024-06-20","40.0.0004","-0.3500"
"0101010201","Banco Um","2024-06-28","40.0.0004","-0.0700"
"0101010201","Banco Um","2024-07-01","40.0.0004","-0.0400"
"0101010201","Banco Um","2024-07-04","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-07-05","40.0.0004","-0.1100"
"0101010201","Banco Um","2024-08-06","40.0.0004","-0.0600"
"0101010201","Banco Um","2024-08-13","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-07-18","40.0.0004","-0.1000"
"0101010201","Banco Um","2024-07-19","40.0.0004","-0.0200"
"0101010201","Banco Um","2024-07-22","40.0.0004","-0.0100"
"0101010201","Banco Um","2024-09-02","40.0.0004","-0.0200"
"0101010201","Banco Um","2024-08-09","40.0.0004","-0.2300"
"0101010201","Banco Um","2024-08-13","40.0.0004","-0.7700"
